trip_id,date,vehicle_id,vehicle_type,vehicle_age_years,last_maintenance,route_id,route_distance_km,terrain,actual_distance_km,fuel_consumed_liters,fuel_cost_mxn,kpl,load_factor
2687,2025-02-26 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,718.227311882891,204.3700689336858,4631.398359421874,3.5143468690414843,0.9786807351776801
2688,2025-09-21 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R004,882,Mountainous,990.372629713575,392.6787368041628,10211.643521278722,2.5220938566059785,0.9001866951261831
2689,2025-09-25 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R001,781,Hilly,923.0265052715396,415.4407525187355,9670.91958576703,2.2218005808900827,0.8518476079379651
2690,2025-04-14 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R004,882,Mountainous,864.1616584524949,492.76010176054865,11778.872729173696,1.753716778945761,0.9733182563168927
2691,2025-09-19 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,480.935850130589,214.23293570955798,5256.70865795437,2.2449202245102415,1.0048586724190598
2692,2025-07-12 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,556.8655699052936,324.6683434376003,7073.027134940393,1.7151828355335803,1.0030663677219405
2693,2025-07-22 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R001,781,Hilly,634.0668818295353,404.4743046650583,8343.074585901484,1.5676320461310902,0.9045497619800112
2694,2024-11-13 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R000,610,Hilly,714.5826631654238,618.7917578013083,11412.940301591778,1.1548031371724792,0.872712938974855
2695,2025-08-16 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R002,575,Mountainous,580.8354924205161,212.0792584794349,4600.758014908937,2.7387661414180164,1.1616519935299956
2696,2025-10-15 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R001,781,Hilly,831.5975594150505,382.287547885261,8608.397996367928,2.175319504951923,0.953241155949755
2697,2025-01-23 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,833.6268848231769,270.77421180320687,5834.256221825995,3.0786790192156106,1.0183681805569884
2698,2025-06-14 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R003,799,Hilly,920.3129607013709,649.7313678093515,12544.750461658228,1.4164514848718452,0.9688424191106272
2699,2025-06-13 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,699.2930659213264,310.02567853314997,6849.4180279924185,2.2555972435249534,0.9055043382635531
2700,2024-12-01 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R002,575,Mountainous,585.6566548908199,192.05170138385023,4050.0598951452353,3.0494739211931203,0.9056100235598388
2701,2025-01-10 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R002,575,Mountainous,569.0643516342948,265.77349935787305,5347.771739533004,2.141162881209726,1.0802756823544888
2702,2025-08-28 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,684.0225187406425,268.240953288267,6369.835148333185,2.5500301514569736,1.166549223678063
2703,2025-01-18 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,584.1639902758258,241.60743689911683,6063.523553744192,2.41782288564132,1.1110351573492545
2704,2025-03-24 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,665.6389388292699,187.14739334216836,4463.929223430666,3.556763078245275,1.1854490442110306
2705,2025-10-21 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,680.8786660597879,546.5618654171774,13390.420749477518,1.2457485769521988,0.8707823642851376
2706,2025-02-19 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R003,799,Hilly,831.1221843833756,272.9196559677502,6076.769213618683,3.045299839017773,1.098366637902164
2707,2025-06-24 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R003,799,Hilly,805.195286525525,198.8337893976523,3691.9305023134434,4.0495898054590524,1.177725474672243
2708,2025-08-11 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,729.6491930950451,289.1577348376635,7439.593925833411,2.523360454129573,1.1720224778354034
2709,2025-03-03 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,579.817363786578,335.84827222401435,7990.773313510966,1.7264265197703137,0.8481511644837874
2710,2025-10-23 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R001,781,Hilly,759.0606180958475,387.58219404918026,9682.891829110253,1.9584506970398399,0.9420294682417671
2711,2025-10-07 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R000,610,Hilly,669.0288348910117,222.5568405088192,5125.250013204528,3.0061032200198774,1.0526787524903536
2712,2025-03-02 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R003,799,Hilly,766.5323671161218,251.44825693683822,5851.366225276738,3.048469599487693,1.170686346016163
2713,2025-02-05 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R000,610,Hilly,588.5740822326516,301.91109549071064,7920.680733812727,1.9494947056384722,1.0565245836413126
2714,2025-07-03 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,947.0233193087604,496.8362484454775,9986.04216869619,1.9061075400030643,0.9529297764979006
2715,2025-01-26 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R001,781,Hilly,656.8697799318118,369.4622880762469,9454.284094006794,1.7779075189299207,0.8611305685021438
2716,2025-02-23 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R004,882,Mountainous,900.4282893448152,698.0292709608906,16349.472171385903,1.2899577808611191,0.8173359150437053
2717,2025-09-27 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R002,575,Mountainous,530.3031080514364,440.0644434710496,11529.665600818524,1.2050578407758212,0.830380014099073
2718,2025-08-05 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R001,781,Hilly,930.2862396096978,568.1021157320057,13415.021738594163,1.637533488871123,0.8471479855098374
2719,2025-07-15 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R003,799,Hilly,644.1024337020772,165.2664547826601,3483.4118438103583,3.8973573587521337,1.1555265842123323
2720,2025-07-02 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R004,882,Mountainous,781.4032932949114,384.62102358732795,7696.522275078776,2.0316187763394433,1.1341695890719474
2721,2025-09-09 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,660.2536012012639,281.32835386232483,6600.647047738398,2.346914529362994,0.8825707356460736
2722,2025-07-29 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,575.5918368780477,182.0488183100565,3997.1852973279006,3.1617444277925952,1.1413293131351752
2723,2025-01-19 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R004,882,Mountainous,747.4829006421016,282.0362013616076,5916.734185116128,2.650308354152487,1.107859591606316
2724,2025-09-12 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,859.2538853608385,398.3051761172238,8782.263287564385,2.157275217302108,1.1732319614361677
2725,2025-07-26 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R004,882,Mountainous,720.4416405893128,388.8453634366558,8311.352746371771,1.8527715856554763,1.0089006902962419
2726,2025-06-24 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R000,610,Hilly,568.5455012578319,212.87484640259805,3952.643768395235,2.6707970005182022,1.0700798679351735
2727,2025-03-06 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R001,781,Hilly,812.9832569707535,308.55887369531337,6892.446890029296,2.6347751637618897,0.8622608043430563
2728,2025-09-01 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R000,610,Hilly,591.3044562458947,246.03504325770874,6528.922626667472,2.4033342909877047,1.0501621428055619
2729,2025-08-09 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R004,882,Mountainous,867.7133436578547,425.2828555491899,10189.46147040406,2.0403205356993084,1.182264916007795
2730,2024-11-14 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R001,781,Hilly,715.8688316045605,225.9904434259464,4543.345626416777,3.167695150078944,0.9224267878140201
2731,2025-04-29 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R003,799,Hilly,686.1106710039787,243.19785315928632,5403.3493763829265,2.8212036499952142,1.1053620437432978
2732,2025-07-19 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R004,882,Mountainous,1026.400597029622,614.319476212341,13009.712099419059,1.6707928639313467,1.1010112401510463
2733,2025-10-04 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,1042.4747113771375,409.61419128231387,9569.619317735185,2.5450160994511153,0.9777315800943188
2734,2024-12-16 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R002,575,Mountainous,659.0795803409064,314.901948161917,5803.6909495253085,2.0929676179774517,0.8834877988505053
2735,2024-12-07 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R001,781,Hilly,718.3753837966677,251.69930669219255,4880.751113716107,2.8541015596645303,1.1933990043477811
2736,2025-02-14 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R003,799,Hilly,944.2531339115981,345.88489566121257,8195.091284916516,2.729963481367152,1.0232472712392289
2737,2024-12-14 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R004,882,Mountainous,829.5211165568243,413.5655690109617,9225.75756447824,2.0057789591638793,0.823640055070787
2738,2025-03-08 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,914.3100325498614,404.22357090325966,10585.031281996202,2.2618919290302286,0.9422703872438974
2739,2024-12-09 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R004,882,Mountainous,830.2425877148719,463.68255826302965,10606.978972178482,1.7905409054526191,1.168335445169438
2740,2025-09-13 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R001,781,Hilly,827.3026152573041,449.2253709471932,10235.514844563584,1.8416204176378856,1.0379907945918028
2741,2025-01-17 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R002,575,Mountainous,473.1079682996422,163.1949762703177,3876.796208932873,2.899035124193907,1.151316915688954
2742,2025-08-27 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R002,575,Mountainous,570.3225716581813,176.85445186355113,4459.244659955366,3.224813204579116,1.0241142487864423
2743,2024-11-29 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R004,882,Mountainous,765.1447083757531,457.086182832559,10385.955019523431,1.6739615790487434,1.0384536071493617
2744,2025-01-26 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,498.90434592851733,253.7174748853863,6492.454479374215,1.9663775471275329,1.1530749003929746
2745,2025-01-14 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R002,575,Mountainous,487.486378206524,230.385795065042,5103.158975793435,2.1159567501498864,1.0780039559020453
2746,2025-02-27 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R001,781,Hilly,839.6660987557831,324.668823589521,8516.27898153989,2.586223369008702,0.9308188836114788
2747,2025-03-01 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R002,575,Mountainous,571.2407686074714,210.150253480744,4933.1375820485155,2.7182492485540304,1.0622372122115276
2748,2025-01-07 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,915.5324375437515,350.8804381609091,6951.606198845757,2.609243314738169,1.1493170660801257
2749,2025-07-20 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R001,781,Hilly,651.126291351932,310.39059369038887,7578.929395472052,2.0977642511983565,0.9314789615263334
2750,2025-04-21 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R004,882,Mountainous,957.0103852144698,416.53735135299996,10332.670735055475,2.2975379809419274,0.8105458545415207
2751,2025-10-03 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R001,781,Hilly,665.1062913133428,208.56517935663095,4656.873293158605,3.1889613278929008,1.1303207368621053
2752,2025-04-27 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R000,610,Hilly,612.6152598107391,194.60750454191515,4698.182501034187,3.14795290784273,0.9962237499257445
2753,2024-11-04 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R000,610,Hilly,554.0984345525081,159.98041523467975,3531.9518790951875,3.463539169714528,0.9910852612712524
2754,2024-12-24 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R002,575,Mountainous,493.6024444242291,182.09376868464867,3549.327518912238,2.7107047538735576,1.063889575529641
2755,2025-06-30 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R004,882,Mountainous,832.4659278303587,322.8229354040345,7177.958694147077,2.578707509701787,0.891588595135214
2756,2025-08-03 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R000,610,Hilly,583.4293683464111,174.7449687815106,4457.445772269681,3.3387477328511364,1.064004035714952
2757,2025-05-01 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R000,610,Hilly,511.74902958212755,241.22561673036637,5576.544016216432,2.1214539173679174,0.8443302265166079
2758,2025-06-10 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R000,610,Hilly,551.7604675451025,189.25987459156974,3790.136714634001,2.9153589409050564,0.9369131971118566
2759,2025-04-28 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R000,610,Hilly,546.414992583479,238.92281128711795,5074.456208200437,2.286993818797997,1.1320884906073418
2760,2025-02-06 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R001,781,Hilly,684.8322163309402,234.22765228387496,5188.215229021394,2.9237889277946985,1.1938795806700444
2761,2025-03-19 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R002,575,Mountainous,581.0380535558529,293.46885836747884,6853.855067270857,1.9798967999128643,0.8592548381901549
2762,2025-09-09 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R000,610,Hilly,697.32248651227,202.59632507706377,4753.4022669360775,3.4419305791801595,1.0072845683045832
2763,2025-08-06 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R000,610,Hilly,562.2186259568392,240.15849203704636,5762.699458113236,2.3410316295211935,0.9539544169347518
2764,2025-08-30 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R004,882,Mountainous,863.0561652229082,519.4437410159059,12559.486160953455,1.6615007498886787,0.916489547898704
2765,2024-12-10 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R000,610,Hilly,534.9977077793965,205.49857915537993,3780.093710256854,2.6034131718977886,1.0474279381480702
2766,2025-02-21 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R002,575,Mountainous,658.6278900419343,255.85613557411517,5931.783182116875,2.5742118263610925,1.180594988664716
2767,2025-10-03 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,649.6091215154734,328.742206440684,7340.203221986112,1.9760441731800702,1.0613099648256892
2768,2025-06-23 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R003,799,Hilly,941.0873193657804,272.236219454069,5468.899514742842,3.456877711764427,1.0780580269705318
2769,2025-03-28 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,662.9160741308576,263.9262073071394,6380.150602950909,2.5117478135068296,0.9046698504412602
2770,2025-05-01 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R000,610,Hilly,564.0946415250885,191.51352187708702,4427.322433346536,2.945455944813773,1.0789457181599866
2771,2025-06-11 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R003,799,Hilly,799.5168063631265,438.38586099413084,10066.240457035692,1.8237741622187733,0.8759654279766763
2772,2025-07-16 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R000,610,Hilly,576.1638544719378,277.7308127600407,5938.35923988778,2.0745406271134317,1.0042463353418492
2773,2025-07-28 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,557.540633208245,405.53628896445986,8492.329584129673,1.3748230389737242,0.9093166051644331
2774,2025-01-13 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R002,575,Mountainous,631.3229259639897,266.21696698279254,6292.426771607581,2.3714601406483475,0.8732488794931088
2775,2025-02-12 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,516.1442949681407,308.31586776331164,8037.578709427426,1.674076325401374,1.005238480113388
2776,2025-07-24 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R000,610,Hilly,724.2541260144526,306.78580088755507,7536.534681680224,2.360781118028049,1.0021423106120553
2777,2025-09-19 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,823.3603543429467,252.45979028471558,6194.694391782077,3.261352445133496,1.0378923529052584
2778,2024-11-15 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R000,610,Hilly,511.70809335865357,174.6353101024168,3363.7446259762855,2.930152516455903,1.0931909885985887
2779,2025-10-02 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,920.4902631749636,466.51141999101685,11278.940519015698,1.973135541232171,0.9424513628932587
2780,2025-05-19 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R002,575,Mountainous,535.2040483739452,283.7406153822276,5516.538510977725,1.88624405305166,1.1368930909017054
2781,2025-02-02 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R004,882,Mountainous,815.4972799476985,288.403773605772,6466.327307082967,2.8276234729938965,1.074457689614793
2782,2025-01-31 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,679.202750638248,193.64220079750348,4371.569048039701,3.5075141050917273,1.0127657698138908
2783,2025-08-03 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,497.37765844636186,245.80339243948168,6270.024825772505,2.023477599353391,0.9585046442859446
2784,2025-09-21 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,861.490721277221,430.7108834642057,11200.672688485804,2.0001600942800772,1.1026915254846978
2785,2025-10-23 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R004,882,Mountainous,852.2548067243173,253.08301151363906,6322.724474698336,3.367491170691984,1.172229955830313
2786,2025-09-26 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R001,781,Hilly,675.2803935937002,196.04778295563284,4948.947208003734,3.4444684015963674,1.0761742778179548
2787,2025-05-23 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R001,781,Hilly,714.0930480553026,365.325416985973,7982.606469673164,1.95467661118887,0.8410580414714837
2788,2025-03-11 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R004,882,Mountainous,793.6768873116483,253.93550429906801,6181.911501603881,3.1255057834563753,1.166510802891816
2789,2025-02-06 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R004,882,Mountainous,1020.2564954537955,409.02790237398466,9060.095046418555,2.494344492227205,1.0252317153409554
2790,2025-02-10 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,531.429957007475,213.66404822839806,5224.146848228896,2.487222166826111,1.149959333643119
2791,2025-01-26 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R003,799,Hilly,855.2324920172812,416.65497793042243,10661.912345769391,2.0526155627980933,1.0426375325093657
2792,2025-03-22 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R004,882,Mountainous,796.5702640549155,310.1991353691095,8066.668286708553,2.5679319289754545,1.0129324445434793
2793,2024-11-01 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,820.2556577144131,269.42624175989437,5108.229240736186,3.044453474006454,1.1600638828453143
2794,2025-05-23 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,948.7870990874478,766.5258215665458,16749.105586167265,1.2377757831411542,0.8588823619321455
2795,2024-11-04 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R004,882,Mountainous,962.4446181356013,505.1015562424292,11151.329918023777,1.9054477386596393,1.1598904065794957
2796,2025-06-01 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R004,882,Mountainous,857.6493775167348,369.94723939148747,7979.894164305177,2.31830187171406,1.0044828162569481
2797,2024-11-08 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,493.29507915903713,172.66345211381528,3771.277593081435,2.856974496454929,1.1541061835530821
2798,2025-02-25 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R003,799,Hilly,901.4912972192283,410.8560512424063,10481.954360637188,2.194177971805862,1.07053935260826
2799,2025-04-27 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R004,882,Mountainous,826.9211446288867,359.3255231700929,8674.777928561743,2.3013148003890875,0.9516834245615037
2800,2025-10-20 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R004,882,Mountainous,834.8214245409022,315.8203618320538,7474.651549406476,2.6433426258464032,1.0919371441271966
2801,2025-10-18 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,643.9705982113035,321.9097812321062,6587.453429994783,2.000469186573061,1.0182300359433003
2802,2025-05-20 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R004,882,Mountainous,943.9635395287295,446.5501715564356,9709.886453674557,2.1139025347108844,0.8334007647772526
2803,2024-11-13 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R000,610,Hilly,491.94462832131774,182.17239827503562,3359.9715573108533,2.7004344949041186,0.8701523851775941
2804,2025-08-13 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R002,575,Mountainous,631.8115644512095,394.59598769650563,9291.791980118778,1.6011606406326482,0.8878725802292542
2805,2025-08-21 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R000,610,Hilly,589.7301591452136,163.9365526806647,4352.576130667852,3.5973073088462515,1.1128732640987686
2806,2025-04-24 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R000,610,Hilly,496.1063347216636,213.38739866305448,4515.809606442942,2.324909239392488,1.0255133963130223
2807,2025-04-04 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R003,799,Hilly,764.0984690105566,238.04902582787537,5499.337290861459,3.209836571912916,1.075630771251757
2808,2025-01-11 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R003,799,Hilly,656.2497120424251,260.1586262898725,5386.580140312384,2.5224983749384586,1.0527283229459332
2809,2025-03-28 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R000,610,Hilly,558.2779306763582,229.51308963466582,5548.248096156868,2.43244484035753,1.0822695611206739
2810,2025-10-07 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,481.7316512936282,250.8275626849697,5776.295017596901,1.9205690400885713,0.8091602050233864
2811,2025-05-27 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,484.02436739667075,251.8944412121705,5055.52434604847,1.9215365177073416,0.8198454424775018
2812,2025-08-28 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R002,575,Mountainous,471.1570348217286,203.36721196459817,4829.298430797385,2.3167797319449255,1.0651861571247543
2813,2025-08-09 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,608.3567493231837,246.23016183840787,5899.491865628751,2.4706833020823287,1.1268432450707084
2814,2025-04-26 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R002,575,Mountainous,644.9186639630835,192.25272234976813,4685.929042467104,3.354535925841267,1.163654514851171
2815,2025-01-27 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R003,799,Hilly,745.4598015026027,374.6173150581681,8309.743132254864,1.9899235073713892,0.8655732971132923
2816,2025-05-01 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R001,781,Hilly,852.1968303081826,378.82601013717846,8757.527283592572,2.2495731747658763,0.8626239099472015
2817,2025-06-09 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R000,610,Hilly,522.859969349828,165.69105022660517,3662.328403104615,3.1556319344632406,1.0614200974991466
2818,2024-12-22 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R001,781,Hilly,856.1481390100568,512.2871239530257,10404.3716533917,1.6712271282628637,0.844794223061013
2819,2025-07-31 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R003,799,Hilly,655.0562493931278,306.75913904139935,7671.78229438684,2.135409075146489,1.142615009414636
2820,2025-06-27 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R004,882,Mountainous,1049.5095409643857,652.3142213383491,12958.032226976462,1.608901824662221,1.0120937963251415
2821,2025-10-15 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R001,781,Hilly,822.2541670292709,283.9964875374768,6395.067816927452,2.8952969600399174,1.0825638055872262
2822,2025-08-15 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R004,882,Mountainous,809.0851038943584,303.72672531376554,7593.012081668717,2.6638587798243023,1.1080578776285153
2823,2025-06-14 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R004,882,Mountainous,746.8017625848003,296.1678126468631,5718.288339620733,2.5215493740207764,1.023762495417366
2824,2025-02-18 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R000,610,Hilly,693.4055850384929,268.2917215930186,5864.325492327266,2.584520986787452,0.9454811721928305
2825,2025-03-06 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R001,781,Hilly,914.5885915473037,346.56461521521777,7741.401748481325,2.63901319232877,1.1373924899388175
2826,2025-09-22 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R002,575,Mountainous,467.2799835712176,235.53660123626153,6255.157428083887,1.9838954163327653,0.8187988290048752
2827,2024-10-24 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R000,610,Hilly,623.3011572789889,201.84110189965725,4544.146516757474,3.08807845088388,0.9567879294964398
2828,2024-11-15 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R004,882,Mountainous,907.2709218957266,468.2440154880266,9019.099801865377,1.9376028136742438,1.1267059969671034
2829,2025-05-06 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R001,781,Hilly,738.9367904779301,202.42491615445974,4692.260238435844,3.6504240906494267,1.1174169102667972
